
DISTANCE,activity_id,HEARTRATE,SPEED,STEPS_PER_MINUTE,LATITUDE,repetitions,temperature,INSTANT_TORQUE_CRANK,timestamp_epoch,ELEVATION,POWER,STRIDES,wheel_torque,CALORIEBURN,LONGITUDE,CADENCE,heading,STEP_RATE
946.9120483398438,32,0,2.036072254180908,938,0,0,0,0,1364584180643,0,0,938,0,80,0,0,0,0
951.9920043945312,32,0,2.073469400405884,943,0,0,0,0,1364584182642,0,0,943,0,81,0,0,0,0
957.072021484375,32,0,3.0541083812713623,948,0,0,0,0,1364584184637,0,0,948,0,81,0,0,0,0
962.1520385742188,32,0,3.051051139831543,953,0,0,0,0,1364584186635,0,0,953,0,81,0,0,0,0
966.2160034179688,32,0,2.034034013748169,957,0,0,0,0,1364584188633,0,0,957,0,82,0,0,0,0
971.2960205078125,32,0,2.034034013748169,962,0,0,0,0,1364584190629,0,0,962,0,82,0,0,0,0
976.3760375976562,32,0,4.043781280517578,967,0,0,0,0,1364584192631,0,0,967,0,83,0,0,0,0
981.4560546875,32,0,2.9941062927246094,972,0,0,0,0,1364584194642,0,0,972,0,83,0,0,0,0
985.52001953125,32,0,2.0320000648498535,976,0,0,0,0,1364584196619,0,0,976,0,83,0,0,0,0
990.6000366210938,32,0,2.034034013748169,981,0,0,0,0,1364584198616,0,0,981,0,84,0,0,0,0
995.6800537109375,32,0,2.073469400405884,986,0,0,0,0,1364584200614,0,0,986,0,84,0,0,0,0
1000.760009765625,32,0,3.051051139831543,991,0,0,0,0,1364584202610,0,0,991,0,85,0,0,0,0
1004.8240356445312,32,0,2.038114309310913,995,0,0,0,0,1364584204607,0,0,995,0,85,0,0,0,0
1009.904052734375,32,0,2.036072254180908,1000,0,0,0,0,1364584206604,0,0,1000,0,85,0,0,0,0
1013.968017578125,32,0,1.0170170068740845,1004,0,0,0,0,1364584208602,0,0,1004,0,86,0,0,0,0
1019.0480346679688,32,0,2.036072254180908,1009,0,0,0,0,1364584210599,0,0,1009,0,86,0,0,0,0
1023.112060546875,32,0,3.0480000972747803,1013,0,0,0,0,1364584212596,0,0,1013,0,86,0,0,0,0
1028.1920166015625,32,0,3.0480000972747803,1018,0,0,0,0,1364584214595,0,0,1018,0,87,0,0,0,0
1032.2559814453125,32,0,2.0320000648498535,1022,0,0,0,0,1364584216591,0,0,1022,0,87,0,0,0,0
1037.3360595703125,32,0,2.021890640258789,1027,0,0,0,0,1364584218593,0,0,1027,0,88,0,0,0,0
1042.416015625,32,0,2.036072254180908,1032,0,0,0,0,1364584220585,0,0,1032,0,88,0,0,0,0
1047.49609375,32,0,3.051051139831543,1037,0,0,0,0,1364584222582,0,0,1037,0,88,0,0,0,0
1051.56005859375,32,0,2.034034013748169,1041,0,0,0,0,1364584224580,0,0,1041,0,89,0,0,0,0
1056.6400146484375,32,0,2.02390456199646,1046,0,0,0,0,1364584226575,0,0,1046,0,89,0,0,0,0
1060.7039794921875,32,0,2.034034013748169,1050,0,0,0,0,1364584228574,0,0,1050,0,90,0,0,0,0
1064.76806640625,32,0,1.0170170068740845,1054,0,0,0,0,1364584230572,0,0,1054,0,90,0,0,0,0
1070.864013671875,32,0,3.0602409839630127,1060,0,0,0,0,1364584232566,0,0,1060,0,90,0,0,0,0
1074.927978515625,32,0,2.021890640258789,1064,0,0,0,0,1364584234574,0,0,1064,0,91,0,0,0,0
1080.008056640625,32,0,2.034034013748169,1069,0,0,0,0,1364584236563,0,0,1069,0,91,0,0,0,0
1084.072021484375,32,0,2.036072254180908,1073,0,0,0,0,1364584238560,0,0,1073,0,92,0,0,0,0
1089.1519775390625,32,0,2.077709674835205,1078,0,0,0,0,1364584240557,0,0,1078,0,92,0,0,0,0
1093.216064453125,32,0,2.0320000648498535,1082,0,0,0,0,1364584242555,0,0,1082,0,92,0,0,0,0
1098.2960205078125,32,0,3.0358567237854004,1087,0,0,0,0,1364584244557,0,0,1087,0,93,0,0,0,0
1102.3599853515625,32,0,2.034034013748169,1091,0,0,0,0,1364584246549,0,0,1091,0,93,0,0,0,0
1107.4400634765625,32,0,2.034034013748169,1096,0,0,0,0,1364584248546,0,0,1096,0,94,0,0,0,0
1112.52001953125,32,0,3.0541083812713623,1101,0,0,0,0,1364584250542,0,0,1101,0,94,0,0,0,0
1116.583984375,32,0,2.034034013748169,1105,0,0,0,0,1364584252540,0,0,1105,0,94,0,0,0,0
1121.6640625,32,0,2.034034013748169,1110,0,0,0,0,1364584254537,0,0,1110,0,95,0,0,0,0
1125.72802734375,32,0,2.0320000648498535,1114,0,0,0,0,1364584256534,0,0,1114,0,95,0,0,0,0
1130.8079833984375,32,0,2.0320000648498535,1119,0,0,0,0,1364584258532,0,0,1119,0,95,0,0,0,0
1135.8880615234375,32,0,2.077709674835205,1124,0,0,0,0,1364584260527,0,0,1124,0,96,0,0,0,0
1140.968017578125,32,0,2.9911680221557617,1129,0,0,0,0,1364584262545,0,0,1129,0,96,0,0,0,0
1145.031982421875,32,0,2.036072254180908,1133,0,0,0,0,1364584264522,0,0,1133,0,97,0,0,0,0
1150.112060546875,32,0,2.0320000648498535,1138,0,0,0,0,1364584266520,0,0,1138,0,97,0,0,0,0
1154.176025390625,32,0,2.029970169067383,1142,0,0,0,0,1364584268517,0,0,1142,0,97,0,0,0,0
1159.2559814453125,32,0,2.06085205078125,1147,0,0,0,0,1364584270519,0,0,1147,0,98,0,0,0,0
1163.320068359375,32,0,2.0320000648498535,1151,0,0,0,0,1364584272511,0,0,1151,0,98,0,0,0,0
1168.4000244140625,32,0,2.034034013748169,1156,0,0,0,0,1364584274508,0,0,1156,0,99,0,0,0,0
1173.47998046875,32,0,3.051051139831543,1161,0,0,0,0,1364584276505,0,0,1161,0,99,0,0,0,0
1177.5440673828125,32,0,2.034034013748169,1165,0,0,0,0,1364584278502,0,0,1165,0,99,0,0,0,0
1182.6240234375,32,0,3.051051139831543,1170,0,0,0,0,1364584280499,0,0,1170,0,100,0,0,0,0
1186.68798828125,32,0,2.034034013748169,1174,0,0,0,0,1364584282496,0,0,1174,0,100,0,0,0,0
1191.76806640625,32,0,2.034034013748169,1179,0,0,0,0,1364584284493,0,0,1179,0,101,0,0,0,0
1196.8480224609375,32,0,2.9911680221557617,1184,0,0,0,0,1364584286510,0,0,1184,0,101,0,0,0,0
1200.9119873046875,32,0,2.034034013748169,1188,0,0,0,0,1364584288487,0,0,1188,0,101,0,0,0,0
1205.9920654296875,32,0,2.0320000648498535,1193,0,0,0,0,1364584290485,0,0,1193,0,102,0,0,0,0
1211.072021484375,32,0,2.075587511062622,1198,0,0,0,0,1364584292481,0,0,1198,0,102,0,0,0,0
1215.135986328125,32,0,2.034034013748169,1202,0,0,0,0,1364584294478,0,0,1202,0,103,0,0,0,0
1220.216064453125,32,0,2.02390456199646,1207,0,0,0,0,1364584296480,0,0,1207,0,103,0,0,0,0
1225.2960205078125,32,0,2.073469400405884,1212,0,0,0,0,1364584298473,0,0,1212,0,103,0,0,0,0
1229.3599853515625,32,0,2.0320000648498535,1216,0,0,0,0,1364584300470,0,0,1216,0,104,0,0,0,0
1234.4400634765625,32,0,2.075587511062622,1221,0,0,0,0,1364584302467,0,0,1221,0,104,0,0,0,0
1239.52001953125,32,0,2.9882354736328125,1226,0,0,0,0,1364584304484,0,0,1226,0,105,0,0,0,0
1243.583984375,32,0,2.0422110557556152,1230,0,0,0,0,1364584306457,0,0,1230,0,105,0,0,0,0
1248.6640625,32,0,2.0320000648498535,1235,0,0,0,0,1364584308459,0,0,1235,0,105,0,0,0,0
1253.7440185546875,32,0,2.9941062927246094,1240,0,0,0,0,1364584310475,0,0,1240,0,106,0,0,0,0
1257.8079833984375,32,0,2.0422110557556152,1244,0,0,0,0,1364584312449,0,0,1244,0,106,0,0,0,0
1262.8880615234375,32,0,3.0480000972747803,1249,0,0,0,0,1364584314450,0,0,1249,0,107,0,0,0,0
1266.9520263671875,32,0,2.0320000648498535,1253,0,0,0,0,1364584316447,0,0,1253,0,107,0,0,0,0
1272.031982421875,32,0,3.051051139831543,1258,0,0,0,0,1364584318444,0,0,1258,0,107,0,0,0,0
1276.0960693359375,32,0,2.034034013748169,1262,0,0,0,0,1364584320441,0,0,1262,0,108,0,0,0,0
1281.176025390625,32,0,2.062944173812866,1267,0,0,0,0,1364584322443,0,0,1267,0,108,0,0,0,0
1285.239990234375,32,0,2.034034013748169,1271,0,0,0,0,1364584324435,0,0,1271,0,108,0,0,0,0
1290.320068359375,32,0,3.0541083812713623,1276,0,0,0,0,1364584326431,0,0,1276,0,109,0,0,0,0
1294.384033203125,32,0,2.0320000648498535,1280,0,0,0,0,1364584328430,0,0,1280,0,109,0,0,0,0
1299.4639892578125,32,0,2.036072254180908,1285,0,0,0,0,1364584330426,0,0,1285,0,110,0,0,0,0
1304.5440673828125,32,0,2.073469400405884,1290,0,0,0,0,1364584332423,0,0,1290,0,110,0,0,0,0
1308.6080322265625,32,0,2.034034013748169,1294,0,0,0,0,1364584334420,0,0,1294,0,110,0,0,0,0
1313.68798828125,32,0,2.034034013748169,1299,0,0,0,0,1364584336417,0,0,1299,0,111,0,0,0,0
1318.76806640625,32,0,2.073469400405884,1304,0,0,0,0,1364584338415,0,0,1304,0,111,0,0,0,0
1322.83203125,32,0,2.0279440879821777,1308,0,0,0,0,1364584340414,0,0,1308,0,112,0,0,0,0
1327.9119873046875,32,0,3.0059173107147217,1313,0,0,0,0,1364584342430,0,0,1313,0,112,0,0,0,0
1330.9600830078125,32,0,1.0170170068740845,1316,0,0,0,0,1364584344406,0,0,1316,0,112,0,0,0,0
1336.0400390625,32,0,2.034034013748169,1321,0,0,0,0,1364584346403,0,0,1321,0,113,0,0,0,0
1341.1199951171875,32,0,3.0358567237854004,1326,0,0,0,0,1364584348405,0,0,1326,0,113,0,0,0,0
1345.18408203125,32,0,2.034034013748169,1330,0,0,0,0,1364584350397,0,0,1330,0,113,0,0,0,0
1350.2640380859375,32,0,2.036072254180908,1335,0,0,0,0,1364584352393,0,0,1335,0,114,0,0,0,0
1355.343994140625,32,0,2.0905351638793945,1340,0,0,0,0,1364584354384,0,0,1340,0,114,0,0,0,0
1360.424072265625,32,0,3.0480000972747803,1345,0,0,0,0,1364584356387,0,0,1345,0,115,0,0,0,0
1365.5040283203125,32,0,3.051051139831543,1350,0,0,0,0,1364584358385,0,0,1350,0,115,0,0,0,0
1369.5679931640625,32,0,2.034034013748169,1354,0,0,0,0,1364584360382,0,0,1354,0,115,0,0,0,0
1374.6480712890625,32,0,2.034034013748169,1359,0,0,0,0,1364584362379,0,0,1359,0,116,0,0,0,0
1379.72802734375,32,0,3.051051139831543,1364,0,0,0,0,1364584364376,0,0,1364,0,116,0,0,0,0
1384.8079833984375,32,0,3.051051139831543,1369,0,0,0,0,1364584366373,0,0,1369,0,117,0,0,0,0
1389.8880615234375,32,0,2.9911680221557617,1374,0,0,0,0,1364584368390,0,0,1374,0,117,0,0,0,0
1393.9520263671875,32,0,2.034034013748169,1378,0,0,0,0,1364584370367,0,0,1378,0,117,0,0,0,0
1399.0321044921875,32,0,2.077709674835205,1383,0,0,0,0,1364584372363,0,0,1383,0,118,0,0,0,0
1404.112060546875,32,0,3.0328359603881836,1388,0,0,0,0,1364584374366,0,0,1388,0,118,0,0,0,0
1408.176025390625,32,0,2.0320000648498535,1392,0,0,0,0,1364584376358,0,0,1392,0,119,0,0,0,0
1413.256103515625,32,0,2.036072254180908,1397,0,0,0,0,1364584378354,0,0,1397,0,119,0,0,0,0
1418.3360595703125,32,0,2.0320000648498535,1402,0,0,0,0,1364584380352,0,0,1402,0,120,0,0,0,0
1423.416015625,32,0,3.0602409839630127,1407,0,0,0,0,1364584382345,0,0,1407,0,120,0,0,0,0
1427.4801025390625,32,0,2.034034013748169,1411,0,0,0,0,1364584384345,0,0,1411,0,120,0,0,0,0
1432.56005859375,32,0,2.036072254180908,1416,0,0,0,0,1364584386342,0,0,1416,0,121,0,0,0,0
1436.6240234375,32,0,2.034034013748169,1420,0,0,0,0,1364584388339,0,0,1420,0,121,0,0,0,0
1441.7041015625,32,0,2.036072254180908,1425,0,0,0,0,1364584390335,0,0,1425,0,121,0,0,0,0
1446.7840576171875,32,0,3.051051139831543,1430,0,0,0,0,1364584392334,0,0,1430,0,122,0,0,0,0
1450.8480224609375,32,0,2.036072254180908,1434,0,0,0,0,1364584394329,0,0,1434,0,122,0,0,0,0
1454.9119873046875,32,0,1.0160000324249268,1438,0,0,0,0,1364584396328,0,0,1438,0,123,0,0,0,0
1459.9920654296875,32,0,3.0480000972747803,1443,0,0,0,0,1364584398325,0,0,1443,0,123,0,0,0,0
1465.072021484375,32,0,2.9794721603393555,1448,0,0,0,0,1364584400345,0,0,1448,0,123,0,0,0,0
1469.135986328125,32,0,2.034034013748169,1452,0,0,0,0,1364584402319,0,0,1452,0,124,0,0,0,0
1474.216064453125,32,0,3.051051139831543,1457,0,0,0,0,1364584404315,0,0,1457,0,124,0,0,0,0
1478.280029296875,32,0,2.036072254180908,1461,0,0,0,0,1364584406312,0,0,1461,0,125,0,0,0,0
1483.360107421875,32,0,2.0320000648498535,1466,0,0,0,0,1364584408310,0,0,1466,0,125,0,0,0,0
1487.424072265625,32,0,2.034034013748169,1470,0,0,0,0,1364584410306,0,0,1470,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584412303,0,0,1472,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584414299,0,0,1472,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584416296,0,0,1472,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584418294,0,0,1472,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584420290,0,0,1472,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584422287,0,0,1472,0,125,0,0,0,0
1489.4560546875,32,0,0,1472,0,0,0,0,1364584424285,0,0,1472,0,125,0,0,0,0
1501.6480712890625,32,0,12.192000389099121,1484,0,0,0,0,1364584426282,0,0,1484,0,126,0,0,0,0
1506.72802734375,32,0,2.0713558197021484,1489,0,0,0,0,1364584428279,0,0,1489,0,127,0,0,0,0
1511.80810546875,32,0,3.0268123149871826,1494,0,0,0,0,1364584430275,0,0,1494,0,127,0,0,0,0
1515.8720703125,32,0,2.038114309310913,1498,0,0,0,0,1364584432271,0,0,1498,0,128,0,0,0,0
1520.9520263671875,32,0,2.0279440879821777,1503,0,0,0,0,1364584434268,0,0,1503,0,128,0,0,0,0
1526.0321044921875,32,0,2.9911680221557617,1508,0,0,0,0,1364584436285,0,0,1508,0,128,0,0,0,0
1530.0960693359375,32,0,2.036072254180908,1512,0,0,0,0,1364584438262,0,0,1512,0,129,0,0,0,0
1535.176025390625,32,0,2.067141532897949,1517,0,0,0,0,1364584440264,0,0,1517,0,129,0,0,0,0
1539.239990234375,32,0,2.038114309310913,1521,0,0,0,0,1364584442255,0,0,1521,0,130,0,0,0,0
1544.320068359375,32,0,2.040160655975342,1526,0,0,0,0,1364584444256,0,0,1526,0,130,0,0,0,0
1548.384033203125,32,0,2.034034013748169,1530,0,0,0,0,1364584446251,0,0,1530,0,130,0,0,0,0
1553.4639892578125,32,0,3.0602409839630127,1535,0,0,0,0,1364584448245,0,0,1535,0,131,0,0,0,0
1558.5440673828125,32,0,3.044955253601074,1540,0,0,0,0,1364584450247,0,0,1540,0,131,0,0,0,0
1562.6080322265625,32,0,2.0320000648498535,1544,0,0,0,0,1364584452244,0,0,1544,0,131,0,0,0,0
1567.6881103515625,32,0,2.9911680221557617,1549,0,0,0,0,1364584454260,0,0,1549,0,132,0,0,0,0
1571.7520751953125,32,0,2.034034013748169,1553,0,0,0,0,1364584456237,0,0,1553,0,132,0,0,0,0
1576.83203125,32,0,2.036072254180908,1558,0,0,0,0,1364584458233,0,0,1558,0,133,0,0,0,0
1580.89599609375,32,0,2.034034013748169,1562,0,0,0,0,1364584460231,0,0,1562,0,133,0,0,0,0
1585.97607421875,32,0,2.0320000648498535,1567,0,0,0,0,1364584462229,0,0,1567,0,133,0,0,0,0
1591.0560302734375,32,0,3.0541083812713623,1572,0,0,0,0,1364584464225,0,0,1572,0,134,0,0,0,0
1595.1199951171875,32,0,2.036072254180908,1576,0,0,0,0,1364584466222,0,0,1576,0,134,0,0,0,0
1599.18408203125,32,0,1.0170170068740845,1580,0,0,0,0,1364584468220,0,0,1580,0,135,0,0,0,0
1604.2640380859375,32,0,3.063316583633423,1585,0,0,0,0,1364584470213,0,0,1585,0,135,0,0,0,0
1608.3280029296875,32,0,2.034034013748169,1589,0,0,0,0,1364584472214,0,0,1589,0,135,0,0,0,0
1613.4080810546875,32,0,2.9941062927246094,1594,0,0,0,0,1364584474231,0,0,1594,0,136,0,0,0,0
1617.4720458984375,32,0,2.034034013748169,1598,0,0,0,0,1364584476209,0,0,1598,0,136,0,0,0,0
1622.552001953125,32,0,3.0328359603881836,1603,0,0,0,0,1364584478211,0,0,1603,0,137,0,0,0,0
1626.6160888671875,32,0,2.036072254180908,1607,0,0,0,0,1364584480203,0,0,1607,0,137,0,0,0,0
1631.696044921875,32,0,2.036072254180908,1612,0,0,0,0,1364584482200,0,0,1612,0,137,0,0,0,0
1635.760009765625,32,0,2.034034013748169,1616,0,0,0,0,1364584484198,0,0,1616,0,138,0,0,0,0
1639.8240966796875,32,0,2.036072254180908,1620,0,0,0,0,1364584486194,0,0,1620,0,138,0,0,0,0
1643.8880615234375,32,0,2.034034013748169,1624,0,0,0,0,1364584488192,0,0,1624,0,138,0,0,0,0
1648.968017578125,32,0,2.0320000648498535,1629,0,0,0,0,1364584490190,0,0,1629,0,139,0,0,0,0
1654.048095703125,32,0,3.051051139831543,1634,0,0,0,0,1364584492186,0,0,1634,0,139,0,0,0,0
1658.112060546875,32,0,2.034034013748169,1638,0,0,0,0,1364584494183,0,0,1638,0,140,0,0,0,0
1663.1920166015625,32,0,2.075587511062622,1643,0,0,0,0,1364584496180,0,0,1643,0,140,0,0,0,0
1668.2720947265625,32,0,3.0541083812713623,1648,0,0,0,0,1364584498177,0,0,1648,0,140,0,0,0,0
1672.3360595703125,32,0,2.0504541397094727,1652,0,0,0,0,1364584500166,0,0,1652,0,141,0,0,0,0
1677.416015625,32,0,2.0259222984313965,1657,0,0,0,0,1364584502169,0,0,1657,0,141,0,0,0,0
1682.49609375,32,0,2.062944173812866,1662,0,0,0,0,1364584504174,0,0,1662,0,142,0,0,0,0
1686.56005859375,32,0,2.021890640258789,1666,0,0,0,0,1364584506166,0,0,1666,0,142,0,0,0,0
1691.6400146484375,32,0,2.077709674835205,1671,0,0,0,0,1364584508163,0,0,1671,0,142,0,0,0,0
1696.7200927734375,32,0,2.034034013748169,1676,0,0,0,0,1364584510160,0,0,1676,0,143,0,0,0,0
1701.800048828125,32,0,3.051051139831543,1681,0,0,0,0,1364584512157,0,0,1681,0,143,0,0,0,0
1705.864013671875,32,0,2.036072254180908,1685,0,0,0,0,1364584514154,0,0,1685,0,143,0,0,0,0
1710.944091796875,32,0,2.034034013748169,1690,0,0,0,0,1364584516151,0,0,1690,0,144,0,0,0,0
1715.008056640625,32,0,2.0320000648498535,1694,0,0,0,0,1364584518149,0,0,1694,0,144,0,0,0,0
1720.0880126953125,32,0,2.034034013748169,1699,0,0,0,0,1364584520145,0,0,1699,0,145,0,0,0,0
1724.152099609375,32,0,2.034034013748169,1703,0,0,0,0,1364584522143,0,0,1703,0,145,0,0,0,0
1729.2320556640625,32,0,2.034034013748169,1708,0,0,0,0,1364584524140,0,0,1708,0,145,0,0,0,0
1733.2960205078125,32,0,2.034034013748169,1712,0,0,0,0,1364584526137,0,0,1712,0,146,0,0,0,0
1738.3760986328125,32,0,2.073469400405884,1717,0,0,0,0,1364584528134,0,0,1717,0,146,0,0,0,0
1742.4400634765625,32,0,2.0259222984313965,1721,0,0,0,0,1364584530136,0,0,1721,0,147,0,0,0,0
1747.52001953125,32,0,2.075587511062622,1726,0,0,0,0,1364584532128,0,0,1726,0,147,0,0,0,0
1751.5841064453125,32,0,2.034034013748169,1730,0,0,0,0,1364584534125,0,0,1730,0,147,0,0,0,0
1755.6480712890625,32,0,2.034034013748169,1734,0,0,0,0,1364584536122,0,0,1734,0,148,0,0,0,0
1760.72802734375,32,0,3.051051139831543,1739,0,0,0,0,1364584538119,0,0,1739,0,148,0,0,0,0
1764.7921142578125,32,0,2.0320000648498535,1743,0,0,0,0,1364584540118,0,0,1743,0,148,0,0,0,0
1768.8560791015625,32,0,2.034034013748169,1747,0,0,0,0,1364584542113,0,0,1747,0,149,0,0,0,0
1773.93603515625,32,0,2.034034013748169,1752,0,0,0,0,1364584544110,0,0,1752,0,149,0,0,0,0
1778,32,0,2.040160655975342,1756,0,0,0,0,1364584546104,0,0,1756,0,150,0,0,0,0
1783.080078125,32,0,2.040160655975342,1761,0,0,0,0,1364584548100,0,0,1761,0,150,0,0,0,0
1788.1600341796875,32,0,3.044955253601074,1766,0,0,0,0,1364584550108,0,0,1766,0,150,0,0,0,0
1792.2239990234375,32,0,2.034034013748169,1770,0,0,0,0,1364584552099,0,0,1770,0,151,0,0,0,0
1796.2880859375,32,0,2.034034013748169,1774,0,0,0,0,1364584554096,0,0,1774,0,151,0,0,0,0
1801.3680419921875,32,0,2.02390456199646,1779,0,0,0,0,1364584556099,0,0,1779,0,152,0,0,0,0
1806.447998046875,32,0,3.051051139831543,1784,0,0,0,0,1364584558090,0,0,1784,0,152,0,0,0,0
1810.5120849609375,32,0,2.048387050628662,1788,0,0,0,0,1364584560081,0,0,1788,0,152,0,0,0,0
1815.592041015625,32,0,2.9941062927246094,1793,0,0,0,0,1364584562104,0,0,1793,0,153,0,0,0,0
1819.656005859375,32,0,2.0320000648498535,1797,0,0,0,0,1364584564082,0,0,1797,0,153,0,0,0,0
1823.7200927734375,32,0,2.0320000648498535,1801,0,0,0,0,1364584566079,0,0,1801,0,153,0,0,0,0
1828.800048828125,32,0,3.0541083812713623,1806,0,0,0,0,1364584568075,0,0,1806,0,154,0,0,0,0
1832.864013671875,32,0,2.0320000648498535,1810,0,0,0,0,1364584570074,0,0,1810,0,154,0,0,0,0
1837.944091796875,32,0,2.9911680221557617,1815,0,0,0,0,1364584572090,0,0,1815,0,155,0,0,0,0
1842.008056640625,32,0,2.034034013748169,1819,0,0,0,0,1364584574067,0,0,1819,0,155,0,0,0,0
1847.0880126953125,32,0,3.051051139831543,1824,0,0,0,0,1364584576064,0,0,1824,0,155,0,0,0,0
1851.152099609375,32,0,2.034034013748169,1828,0,0,0,0,1364584578061,0,0,1828,0,156,0,0,0,0
1856.2320556640625,32,0,3.0541083812713623,1833,0,0,0,0,1364584580058,0,0,1833,0,156,0,0,0,0
1860.2960205078125,32,0,2.0279440879821777,1837,0,0,0,0,1364584582059,0,0,1837,0,156,0,0,0,0
1864.360107421875,32,0,2.036072254180908,1841,0,0,0,0,1364584584051,0,0,1841,0,157,0,0,0,0
1869.4400634765625,32,0,3.057171583175659,1846,0,0,0,0,1364584586046,0,0,1846,0,157,0,0,0,0
1873.5040283203125,32,0,2.034034013748169,1850,0,0,0,0,1364584588046,0,0,1850,0,158,0,0,0,0
1878.5841064453125,32,0,3.051051139831543,1855,0,0,0,0,1364584590042,0,0,1855,0,158,0,0,0,0
1882.6480712890625,32,0,2.0422110557556152,1859,0,0,0,0,1364584592036,0,0,1859,0,158,0,0,0,0
1887.72802734375,32,0,2.077709674835205,1864,0,0,0,0,1364584594035,0,0,1864,0,159,0,0,0,0
1891.7921142578125,32,0,2.040160655975342,1868,0,0,0,0,1364584596029,0,0,1868,0,159,0,0,0,0
1896.8720703125,32,0,2.034034013748169,1873,0,0,0,0,1364584598031,0,0,1873,0,160,0,0,0,0
1901.9520263671875,32,0,3.051051139831543,1878,0,0,0,0,1364584600027,0,0,1878,0,160,0,0,0,0
1906.01611328125,32,0,2.029970169067383,1882,0,0,0,0,1364584602026,0,0,1882,0,160,0,0,0,0
1911.0960693359375,32,0,2.9882354736328125,1887,0,0,0,0,1364584604042,0,0,1887,0,161,0,0,0,0
1915.1600341796875,32,0,2.038114309310913,1891,0,0,0,0,1364584606015,0,0,1891,0,161,0,0,0,0
1920.2401123046875,32,0,2.9823875427246094,1896,0,0,0,0,1364584608039,0,0,1896,0,161,0,0,0,0
1924.3040771484375,32,0,2.029970169067383,1900,0,0,0,0,1364584610011,0,0,1900,0,162,0,0,0,0
1928.3680419921875,32,0,2.034034013748169,1904,0,0,0,0,1364584612009,0,0,1904,0,162,0,0,0,0
1933.4481201171875,32,0,2.034034013748169,1909,0,0,0,0,1364584614007,0,0,1909,0,163,0,0,0,0
1938.528076171875,32,0,3.051051139831543,1914,0,0,0,0,1364584616003,0,0,1914,0,163,0,0,0,0
1942.592041015625,32,0,2.034034013748169,1918,0,0,0,0,1364584618000,0,0,1918,0,163,0,0,0,0
1947.672119140625,32,0,2.0279440879821777,1923,0,0,0,0,1364584619997,0,0,1923,0,164,0,0,0,0
1952.7520751953125,32,0,2.077709674835205,1928,0,0,0,0,1364584621994,0,0,1928,0,164,0,0,0,0
1956.8160400390625,32,0,2.036072254180908,1932,0,0,0,0,1364584623991,0,0,1932,0,165,0,0,0,0
1961.8961181640625,32,0,2.036072254180908,1937,0,0,0,0,1364584625988,0,0,1937,0,165,0,0,0,0
1965.9600830078125,32,0,2.034034013748169,1941,0,0,0,0,1364584627985,0,0,1941,0,165,0,0,0,0
1971.0400390625,32,0,2.034034013748169,1946,0,0,0,0,1364584629982,0,0,1946,0,166,0,0,0,0
1975.10400390625,32,0,2.034034013748169,1950,0,0,0,0,1364584631979,0,0,1950,0,166,0,0,0,0
1980.18408203125,32,0,2.02390456199646,1955,0,0,0,0,1364584633981,0,0,1955,0,167,0,0,0,0
1984.248046875,32,0,2.0158731937408447,1959,0,0,0,0,1364584635982,0,0,1959,0,167,0,0,0,0
1989.3280029296875,32,0,2.034034013748169,1964,0,0,0,0,1364584637970,0,0,1964,0,167,0,0,0,0
1993.39208984375,32,0,2.0422110557556152,1968,0,0,0,0,1364584639963,0,0,1968,0,168,0,0,0,0
1998.4720458984375,32,0,2.0320000648498535,1973,0,0,0,0,1364584641985,0,0,1973,0,168,0,0,0,0
2002.5360107421875,32,0,2.048387050628662,1977,0,0,0,0,1364584643971,0,0,1977,0,168,0,0,0,0
2006.60009765625,32,0,2.0320000648498535,1981,0,0,0,0,1364584645959,0,0,1981,0,169,0,0,0,0
2011.6800537109375,32,0,3.0541083812713623,1986,0,0,0,0,1364584647955,0,0,1986,0,169,0,0,0,0
2015.7440185546875,32,0,2.034034013748169,1990,0,0,0,0,1364584649953,0,0,1990,0,170,0,0,0,0
2019.80810546875,32,0,2.034034013748169,1994,0,0,0,0,1364584651950,0,0,1994,0,170,0,0,0,0
2024.8880615234375,32,0,2.034034013748169,1999,0,0,0,0,1364584653947,0,0,1999,0,170,0,0,0,0
2029.968017578125,32,0,2.9911680221557617,2004,0,0,0,0,1364584655964,0,0,2004,0,171,0,0,0,0
2034.0321044921875,32,0,2.034034013748169,2008,0,0,0,0,1364584657941,0,0,2008,0,171,0,0,0,0
2039.112060546875,32,0,2.06085205078125,2013,0,0,0,0,1364584659944,0,0,2013,0,171,0,0,0,0
2044.1920166015625,32,0,3.051051139831543,2018,0,0,0,0,1364584661935,0,0,2018,0,172,0,0,0,0
2049.27197265625,32,0,2.9941062927246094,2023,0,0,0,0,1364584663951,0,0,2023,0,172,0,0,0,0
2053.336181640625,32,0,2.036072254180908,2027,0,0,0,0,1364584665928,0,0,2027,0,173,0,0,0,0
2058.416015625,32,0,2.036072254180908,2032,0,0,0,0,1364584667925,0,0,2032,0,173,0,0,0,0
